Time UTC,Open,High,Low,Close,Volume,Trades
2020-03-07T00:00:00.000Z,183461.11,183749.98,182110.34,183271.33,6.55457663,271
2020-03-07T01:00:00.000Z,183364.77,184000.00,182112.00,182985.54,5.63944933,244
2020-03-07T02:00:00.000Z,182985.54,183473.92,182112.01,182985.13,6.26987548,208
2020-03-07T03:00:00.000Z,183029.74,183399.98,182168.06,182250.51,8.80048688,217
2020-03-07T04:00:00.000Z,182380.77,183000.00,181961.00,182049.35,4.76444638,210
2020-03-07T05:00:00.000Z,182049.35,182722.59,181501.01,182331.17,4.05547621,130
2020-03-07T06:00:00.000Z,182432.83,182523.99,181501.00,181818.95,3.56591435,172
2020-03-07T07:00:00.000Z,181987.32,182523.17,181723.62,182111.45,1.14447191,71
2020-03-07T08:00:00.000Z,182111.45,182722.60,181788.17,182375.64,0.83909169,46
2020-03-07T09:00:00.000Z,182535.97,182722.58,181801.08,182554.55,0.47249418,30
2020-03-07T10:00:00.000Z,182712.92,182722.60,181932.25,182722.59,1.39959618,28
2020-03-07T11:00:00.000Z,182615.92,182722.60,181723.72,182141.96,0.41606242,22
2020-03-07T12:00:00.000Z,182142.94,183199.96,182142.94,183055.89,1.36330789,45
2020-03-07T13:00:00.000Z,183055.90,183143.12,181725.04,182374.21,2.82571363,111
2020-03-07T14:00:00.000Z,182374.21,183261.77,181727.13,182915.22,3.21882893,102
2020-03-07T15:00:00.000Z,183010.73,183400.00,182512.04,182806.05,2.88904739,164
2020-03-07T16:00:00.000Z,182710.66,183479.60,181200.00,181200.00,8.27614888,254
2020-03-07T17:00:00.000Z,181205.19,181323.00,176885.03,178441.04,18.67331910,515
2020-03-07T18:00:00.000Z,178000.05,178999.97,176038.63,177014.18,13.64891162,446
2020-03-07T19:00:00.000Z,177142.69,178987.64,177002.01,177548.58,6.04153903,280
2020-03-07T20:00:00.000Z,177548.58,178417.81,176500.03,177797.70,9.38895193,304
2020-03-07T21:00:00.000Z,177797.70,177999.97,176300.01,177379.07,7.37894689,202
2020-03-07T22:00:00.000Z,177379.07,178000.00,176858.55,177013.89,5.39961574,276
2020-03-07T23:00:00.000Z,177014.34,178299.99,176858.55,177000.00,4.71101085,291
2020-03-08T00:00:00.000Z,177000.00,177000.00,175400.00,175400.00,7.79520373,324
2020-03-08T01:00:00.000Z,175539.48,175999.85,175089.68,175305.31,3.34072663,200
2020-03-08T02:00:00.000Z,175305.31,175400.84,174060.00,174301.43,5.66767808,274
2020-03-08T03:00:00.000Z,174540.19,175019.99,174208.51,174664.38,7.09197104,211
2020-03-08T04:00:00.000Z,174664.38,174950.85,174069.48,174069.48,1.70063562,121
2020-03-08T05:00:00.000Z,174317.73,174856.97,174000.02,174430.80,1.54698421,86
2020-03-08T06:00:00.000Z,174548.21,174856.97,174000.01,174565.97,1.21901354,86
2020-03-08T07:00:00.000Z,174565.96,175019.98,174100.03,174100.03,1.66997419,50
2020-03-08T08:00:00.000Z,174119.90,174237.19,174100.02,174100.02,0.32790239,23
2020-03-08T09:00:00.000Z,174195.36,174799.99,174100.02,174795.97,0.41952504,37
2020-03-08T10:00:00.000Z,174679.38,174679.38,174100.04,174257.23,0.15261636,13
2020-03-08T11:00:00.000Z,174257.23,174265.41,174177.48,174177.48,0.03700082,8
2020-03-08T12:00:00.000Z,174177.48,174799.61,174100.03,174166.98,1.52833932,52
2020-03-08T13:00:00.000Z,174100.02,174584.34,172000.00,172660.72,10.71110481,180
2020-03-08T14:00:00.000Z,172660.72,174154.32,170130.00,170842.14,6.15619355,272
2020-03-08T15:00:00.000Z,170842.14,171000.00,168000.00,168088.07,17.82634521,515
2020-03-08T16:00:00.000Z,168000.01,168087.23,165109.58,166282.69,24.92140424,696
2020-03-08T17:00:00.000Z,166282.65,169233.36,166101.10,167539.65,29.16471266,329
2020-03-08T18:00:00.000Z,167539.64,168438.34,166680.16,167125.78,10.31608713,310
2020-03-08T19:00:00.000Z,167125.79,167186.48,167000.00,167123.30,10.82091433,232
2020-03-08T20:00:00.000Z,167179.65,167688.21,167123.30,167680.67,14.15376715,193
2020-03-08T21:00:00.000Z,167677.06,171345.51,167677.06,169004.41,12.83913070,466
2020-03-08T22:00:00.000Z,169900.00,174720.00,169009.74,174710.00,6.87388678,300
2020-03-08T23:00:00.000Z,174599.54,174599.54,168109.99,169129.41,30.52746266,474
2020-03-09T00:00:00.000Z,169137.69,171816.14,168250.00,169479.87,7.44871543,327
2020-03-09T01:00:00.000Z,169380.28,174958.91,168100.00,174400.01,42.73049246,625
2020-03-09T02:00:00.000Z,174400.01,174600.00,171120.00,173584.86,15.94104047,508
2020-03-09T03:00:00.000Z,173720.12,173908.69,170705.01,171046.59,7.24828626,308
2020-03-09T04:00:00.000Z,170953.51,171615.21,165100.00,165826.49,16.88353338,618
2020-03-09T05:00:00.000Z,165826.49,168999.98,163344.00,168356.29,24.07415798,706
2020-03-09T06:00:00.000Z,168461.64,169110.00,166000.02,166226.78,7.40331220,268
2020-03-09T07:00:00.000Z,166226.78,172180.11,166001.00,170000.04,4.51921263,114
2020-03-09T08:00:00.000Z,172177.87,172180.05,169953.21,170491.00,3.28421467,96
2020-03-09T09:00:00.000Z,170595.61,170595.61,167500.00,167500.00,0.79761603,57
2020-03-09T10:00:00.000Z,167500.00,171900.91,167500.00,171895.59,2.35774199,72
2020-03-09T11:00:00.000Z,171819.81,173500.00,168087.86,169814.71,3.29110360,124
2020-03-09T12:00:00.000Z,169814.71,171996.98,165000.01,166487.71,7.95744158,216
2020-03-09T13:00:00.000Z,166487.71,167779.20,163580.55,165940.64,14.60933792,366
2020-03-09T14:00:00.000Z,165624.17,165624.17,162980.00,163250.13,17.94450545,565
2020-03-09T15:00:00.000Z,163250.12,164249.26,160600.04,161662.71,19.35769807,620
2020-03-09T16:00:00.000Z,161950.02,166326.07,160849.74,164700.00,16.45823278,607
2020-03-09T17:00:00.000Z,164652.89,164694.21,163441.24,164056.50,16.26121504,516
2020-03-09T18:00:00.000Z,163966.81,164762.39,163815.75,164398.42,11.96577908,407
2020-03-09T19:00:00.000Z,164398.42,167789.98,163822.02,165844.06,37.92424776,557
2020-03-09T20:00:00.000Z,165666.37,167381.99,163000.00,164099.99,22.93151764,586
2020-03-09T21:00:00.000Z,164099.99,165003.57,163999.00,164997.02,23.77952474,288
2020-03-09T22:00:00.000Z,164996.72,165841.27,163500.00,165495.78,9.41532409,270
2020-03-09T23:00:00.000Z,165495.78,165599.64,164000.00,164978.85,15.82373911,349
2020-03-10T00:00:00.000Z,164898.63,166584.63,164524.03,165116.00,11.83070941,295
2020-03-10T01:00:00.000Z,165116.01,165609.09,163484.77,163597.04,8.74037075,340
2020-03-10T02:00:00.000Z,163685.08,163934.65,163501.00,163501.00,7.25415089,252
2020-03-10T03:00:00.000Z,163501.00,163949.17,162602.84,163557.46,6.83176044,259
2020-03-10T04:00:00.000Z,163650.22,163949.17,163076.98,163476.33,7.54901496,170
2020-03-10T05:00:00.000Z,163427.04,163584.54,161234.58,162799.87,10.54572753,391
2020-03-10T06:00:00.000Z,162690.04,163584.54,162085.16,162264.43,5.26276967,117
2020-03-10T07:00:00.000Z,162264.43,163584.54,162205.40,163584.54,4.59027172,97
2020-03-10T08:00:00.000Z,163584.54,163584.54,162917.58,162950.21,3.08428392,39
2020-03-10T09:00:00.000Z,163317.45,163322.09,162398.55,162398.55,3.91229816,64
2020-03-10T10:00:00.000Z,162810.66,164600.00,162756.00,164427.42,4.95561405,50
2020-03-10T11:00:00.000Z,164600.00,166416.03,164600.00,164921.39,4.22856420,79
2020-03-10T12:00:00.000Z,164921.39,169812.78,164867.87,169636.52,6.14062223,151
2020-03-10T13:00:00.000Z,169575.27,170300.00,167502.68,167900.00,9.60333657,240
2020-03-10T14:00:00.000Z,168000.00,169717.42,167664.73,169383.60,15.10537939,264
2020-03-10T15:00:00.000Z,169211.75,169332.66,163548.72,163933.75,17.54770363,440
2020-03-10T16:00:00.000Z,163917.06,165000.00,162706.03,164057.00,9.73945699,303
2020-03-10T17:00:00.000Z,164057.11,165999.89,163500.00,164171.51,7.02590492,253
2020-03-10T18:00:00.000Z,163930.27,164468.86,163000.00,164090.13,5.48606922,205
2020-03-10T19:00:00.000Z,163200.02,166767.65,163066.51,165600.35,10.58279940,239
2020-03-10T20:00:00.000Z,165928.97,167889.98,165010.00,167589.00,8.16980258,259
2020-03-10T21:00:00.000Z,166210.04,167889.71,165300.04,165300.10,7.43754809,282
2020-03-10T22:00:00.000Z,165369.09,166999.99,165301.60,165520.57,8.47158213,231
2020-03-10T23:00:00.000Z,165520.59,165520.59,164010.00,164572.37,9.14343446,264
2020-03-11T00:00:00.000Z,164623.21,165784.36,164012.00,165773.34,9.03601173,226
2020-03-11T01:00:00.000Z,165780.05,165821.32,165003.19,165821.28,5.38612623,200
2020-03-11T02:00:00.000Z,166085.57,166899.12,165007.01,165230.04,5.81620036,210
2020-03-11T03:00:00.000Z,165230.04,166806.94,165000.00,166182.36,5.72061846,235
2020-03-11T04:00:00.000Z,166130.00,166805.27,165180.05,165190.18,4.90390855,169
2020-03-11T05:00:00.000Z,165262.96,165687.02,164140.09,164841.86,3.89819047,149
2020-03-11T06:00:00.000Z,164531.81,165419.29,164112.00,164437.06,1.39861343,94
2020-03-11T07:00:00.000Z,164334.98,164725.14,164112.00,164725.14,0.28215230,41
2020-03-11T08:00:00.000Z,164725.15,165488.38,163210.01,163312.11,4.34987362,120
2020-03-11T09:00:00.000Z,163496.38,164530.61,163213.10,164209.73,4.91527387,115
2020-03-11T10:00:00.000Z,164125.91,164299.16,163414.12,163938.90,2.30121560,75
2020-03-11T11:00:00.000Z,164046.99,164955.19,163307.47,164028.74,3.55386079,63
2020-03-11T12:00:00.000Z,164112.50,166100.00,163284.45,166000.00,18.84869395,102
2020-03-11T13:00:00.000Z,165398.30,166499.00,164782.03,165500.00,8.97145345,128
2020-03-11T14:00:00.000Z,165500.00,166241.00,165008.15,166046.83,3.46643761,126
2020-03-11T15:00:00.000Z,165258.30,166899.98,164100.02,164999.81,26.65567316,285
2020-03-11T16:00:00.000Z,164999.81,166000.00,164000.00,164326.03,7.35811744,265
2020-03-11T17:00:00.000Z,164350.00,164522.85,162113.65,162800.99,18.39295337,416
2020-03-11T18:00:00.000Z,162800.99,166499.96,161392.05,165500.68,29.73691692,636
2020-03-11T19:00:00.000Z,166444.00,167233.49,165220.54,166836.92,8.98582640,278
2020-03-11T20:00:00.000Z,167100.00,168717.41,166420.69,168423.88,26.48058818,345
2020-03-11T21:00:00.000Z,167301.40,168423.89,167301.40,167629.75,10.59203260,217
2020-03-11T22:00:00.000Z,167629.75,169985.05,166800.04,169615.28,10.36086341,376
2020-03-11T23:00:00.000Z,169946.46,170443.23,168945.00,170390.12,12.38073626,325
2020-03-12T00:00:00.000Z,170379.99,170499.00,169100.03,170076.06,8.17642061,278
2020-03-12T01:00:00.000Z,170165.28,170165.28,166685.15,166806.86,8.00041782,305
2020-03-12T02:00:00.000Z,166806.86,169000.00,165550.00,167103.87,9.41645183,386
2020-03-12T03:00:00.000Z,167000.00,167442.87,165571.01,166325.18,19.66905481,272
2020-03-12T04:00:00.000Z,166325.28,166455.79,164000.00,164000.13,8.45094647,284
2020-03-12T05:00:00.000Z,164000.00,166201.25,163608.67,165151.99,6.10158444,207
2020-03-12T06:00:00.000Z,165151.99,165899.95,162000.00,162025.78,6.82693227,212
2020-03-12T07:00:00.000Z,162075.95,162517.78,159015.01,160732.66,27.91440540,651
2020-03-12T08:00:00.000Z,160700.99,163054.00,159000.00,161467.99,3.24359422,115
2020-03-12T09:00:00.000Z,161392.00,162247.54,160200.00,160340.01,0.23792452,49
2020-03-12T10:00:00.000Z,160350.14,161501.66,145000.77,145999.99,36.69789707,1139
2020-03-12T11:00:00.000Z,146000.00,146000.00,130000.00,134000.00,59.68832035,1458
2020-03-12T12:00:00.000Z,134000.01,143099.99,130000.00,133784.08,46.03990319,1150
2020-03-12T13:00:00.000Z,133784.08,136000.84,129933.68,133498.99,63.91613200,1037
2020-03-12T14:00:00.000Z,133207.24,143657.00,132498.03,137495.93,43.29065284,1150
2020-03-12T15:00:00.000Z,137399.79,140449.99,134599.75,138988.88,43.42176468,788
2020-03-12T16:00:00.000Z,137031.65,138989.00,132000.01,133681.59,54.42014441,1163
2020-03-12T17:00:00.000Z,134207.55,136974.69,131800.01,134000.99,64.34202598,1052
2020-03-12T18:00:00.000Z,134001.00,135500.00,130500.00,131000.99,62.42343787,976
2020-03-12T19:00:00.000Z,131001.00,133499.60,130000.01,131050.02,73.47363838,909
2020-03-12T20:00:00.000Z,131050.02,132900.00,125000.00,127074.11,74.05163285,1328
2020-03-12T21:00:00.000Z,126029.16,128528.49,122094.70,126102.35,39.85507458,1026
2020-03-12T22:00:00.000Z,128497.82,131055.51,126329.03,127452.66,53.74947948,802
2020-03-12T23:00:00.000Z,127452.71,130680.19,102360.83,106526.00,131.21505578,2518
2020-03-13T00:00:00.000Z,108277.23,111000.00,100000.01,100003.01,85.48317658,1466
2020-03-13T01:00:00.000Z,102934.18,106997.99,95000.00,98161.33,53.65473951,1258
2020-03-13T02:00:00.000Z,95000.00,129898.99,84952.03,116999.98,130.17326017,2275
2020-03-13T03:00:00.000Z,112160.05,139999.99,111295.17,120000.00,111.62297856,2374
2020-03-13T04:00:00.000Z,120000.00,124000.00,105000.03,105515.01,43.90543526,1547
2020-03-13T05:00:00.000Z,105515.01,118999.85,105515.01,112050.00,17.25655023,593
2020-03-13T06:00:00.000Z,112050.00,119355.75,110011.01,118698.00,16.63249210,599
2020-03-13T07:00:00.000Z,117502.00,123900.00,114000.00,118330.00,15.42893118,579
2020-03-13T08:00:00.000Z,118200.00,123900.00,116334.70,117516.96,9.27527893,332
2020-03-13T09:00:00.000Z,119998.99,123900.00,117599.03,123900.00,5.00815450,141
2020-03-13T10:00:00.000Z,123900.00,125352.61,120047.51,120480.06,5.96867539,161
2020-03-13T11:00:00.000Z,124194.28,124300.85,116469.55,118039.97,2.78840171,108
2020-03-13T12:00:00.000Z,121999.93,125799.98,118000.01,125478.06,17.36395885,336
2020-03-13T13:00:00.000Z,122000.00,145000.00,121600.01,126500.01,64.03357998,802
2020-03-13T14:00:00.000Z,129699.98,147997.64,126500.00,135999.72,51.85377634,1374
2020-03-13T15:00:00.000Z,133999.99,135999.51,113499.04,123599.77,52.02975816,1392
2020-03-13T16:00:00.000Z,123599.73,127000.00,113002.01,124749.99,48.95759650,1083
2020-03-13T17:00:00.000Z,122100.02,124998.89,116500.00,116961.99,40.58078413,852
2020-03-13T18:00:00.000Z,116505.00,117000.76,111210.00,113032.00,44.64441486,867
2020-03-13T19:00:00.000Z,114585.12,126999.99,112000.00,121000.00,48.78036970,938
2020-03-13T20:00:00.000Z,121000.00,125899.99,119000.03,122499.61,46.08864968,902
2020-03-13T21:00:00.000Z,122499.37,127000.00,120500.53,123399.25,27.75741120,693
2020-03-13T22:00:00.000Z,123399.28,127888.87,123300.02,126999.98,31.18667442,621
2020-03-13T23:00:00.000Z,126999.98,129000.00,123000.00,125300.59,43.93155541,821
2020-03-14T00:00:00.000Z,124200.00,126905.98,122000.01,124198.96,25.28900865,573
2020-03-14T01:00:00.000Z,124198.82,124229.98,121000.00,123000.00,9.76660684,411
2020-03-14T02:00:00.000Z,123000.00,123000.00,122201.94,122999.99,11.94281200,344
2020-03-14T03:00:00.000Z,122231.17,126841.97,122231.17,123415.35,19.61981514,495
2020-03-14T04:00:00.000Z,124300.00,124998.66,122000.01,124998.29,13.10946480,346
2020-03-14T05:00:00.000Z,124997.94,125898.73,123201.01,124530.90,8.96429754,232
2020-03-14T06:00:00.000Z,123201.00,126999.99,122099.02,124246.85,3.46302153,147
2020-03-14T07:00:00.000Z,124245.19,124899.99,123350.20,124880.95,6.41745863,107
2020-03-14T08:00:00.000Z,124889.01,125889.19,122100.50,123199.72,7.86444385,199
2020-03-14T09:00:00.000Z,122500.00,123198.13,120599.97,120599.97,1.24670282,105
2020-03-14T10:00:00.000Z,123164.39,123164.39,120000.00,120725.05,4.20889196,119
2020-03-14T11:00:00.000Z,122890.00,125523.01,121258.03,125513.11,0.77659867,35
2020-03-14T12:00:00.000Z,123418.00,125515.65,120590.65,123999.98,4.93180386,100
2020-03-14T13:00:00.000Z,123000.00,124899.92,119016.15,119016.15,4.49367428,178
2020-03-14T14:00:00.000Z,121488.99,124499.84,119453.42,122500.00,6.15673355,229
2020-03-14T15:00:00.000Z,122498.37,123370.30,120851.00,121998.08,10.33199959,254
2020-03-14T16:00:00.000Z,121000.00,124200.60,120200.00,122207.03,7.27899456,263
